sequence_id	library	term	gained_in_term	lost_in_term	gained_genes	lost_genes	corrected_log2_odds_ratio	p_value	q_within_screen	q_global_library
ABCA4_573f31bfd08abeb0	GO Molecular Function	ATP binding (GO:0005524)	0	12		ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-1.7086513125717921	0.6182317253673075	1.0	1.0
ABCA4_bd9375969f12cf65	GO Cellular Component	endosome membrane (GO:0010008)	0	3		ABCA2;ABCG4;SPNS2	3.151487753185636	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Biological Process	response to hydrogen peroxide (GO:0042542)	0	1		ABCC9	6.714245517666122	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Molecular Function	protein dimerization activity (GO:0046983)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Molecular Function	chloride channel activity (GO:0005254)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Molecular Function	retinol transmembrane transporter activity (GO:0034632)	0	1		ABCA4	6.714245517666122	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Cellular Component	endomembrane system (GO:0012505)	0	2		NPC1;SPNS1	5.812498225333564	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Biological Process	action potential (GO:0001508)	0	2		ABCC8;ABCC9	5.968090752045256	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Molecular Function	ABC-type transporter activity (GO:0140359)	0	7		ABCA1;ABCA2;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4	2.0143552929770703	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Biological Process	lysosomal transport (GO:0007041)	0	1		NPC1	6.559695742110726	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Cellular Component	endoplasmic reticulum (GO:0005783)	0	7		ANO7;DUOX1;DUOX2;NPC1;STOM;SURF4;SV2A	4.175258445745353	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Cellular Component	azurophil granule membrane (GO:0035577)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Molecular Function	potassium channel activator activity (GO:0099104)	0	1		ABCC9	6.714245517666122	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Molecular Function	transmembrane signaling receptor activity (GO:0004888)	0	1		NPC1	4.392317422778761	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Biological Process	negative regulation of epithelial cell apoptotic process (GO:1904036)	0	1		NPC1	6.559695742110726	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Molecular Function	ATP-activated inward rectifier potassium channel activity (GO:0015272)	0	1		ABCC8	4.392317422778761	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Cellular Component	endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)	0	1		SURF4	6.714245517666122	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Molecular Function	ATPase binding (GO:0051117)	0	1		ABCA1	4.392317422778761	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Cellular Component	presynaptic active zone (GO:0048786)	0	1		SV2A	6.559695742110726	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Molecular Function	metal ion binding (GO:0046872)	0	1		ABCC8	4.392317422778761	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Cellular Component	plasma membrane (GO:0005886)	0	18		ABCA2;ABCB5;ABCC8;ABCC9;ABCG2;ABCG4;ANO10;ANO4;ANO7;DUOX1;DUOX2;MFSD6;NIPA2;NPC1;SPNS2;STOM;SURF4;SV2A	2.7505485664391314	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Cellular Component	membrane (GO:0016020)	0	16		ABCA2;ABCB5;ABCC8;ABCC9;ABCD4;ABCG4;ANO10;ANO7;DUOX1;MFSD6;NIPA2;NPC1;SPNS1;SPNS2;STOM;SVOP	2.938599455335857	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Molecular Function	GTPase activity (GO:0003924)	0	1		ABCA4	6.714245517666122	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Molecular Function	apolipoprotein A-I receptor activity (GO:0034188)	0	2		ABCA1;ABCA7	5.968090752045256	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Molecular Function	identical protein binding (GO:0042802)	0	4		ABCD4;ABCG2;ABCG4;STOM	5.1015380264620624	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Biological Process	central nervous system myelin formation (GO:0032289)	0	1		ABCA2	6.714245517666122	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Molecular Function	protein homodimerization activity (GO:0042803)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Biological Process	lymphocyte migration (GO:0072676)	0	1		SPNS2	6.714245517666122	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Biological Process	macroautophagy (GO:0016236)	0	1		NPC1	6.559695742110726	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Biological Process	cuticle development (GO:0042335)	0	2		DUOX1;DUOX2	5.812498225333564	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Biological Process	memory (GO:0007613)	0	1		ABCC8	6.559695742110726	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Biological Process	response to xenobiotic stimulus (GO:0009410)	0	3		ABCA2;ABCC8;NPC1	5.473415848072999	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Cellular Component	late endosome membrane (GO:0031902)	0	1		NPC1	4.392317422778761	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Molecular Function	iodide transmembrane transporter activity (GO:0015111)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Biological Process	regulation of monoatomic ion transmembrane transport (GO:0034765)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Cellular Component	perinuclear region of cytoplasm (GO:0048471)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Cellular Component	azurophil granule membrane (GO:0035577)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Biological Process	cellular response to heat (GO:0034605)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Cellular Component	endoplasmic reticulum (GO:0005783)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Biological Process	chloride transmembrane transport (GO:1902476)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Cellular Component	plasma membrane (GO:0005886)	0	22		ABCA1;ABCA2;ABCA4;ABCA7;ABCB5;ABCC8;ABCC9;ABCG2;ABCG4;ANO10;ANO4;ANO7;DUOX1;DUOX2;LAT2;MFSD6;NIPA2;NPC1;SPNS2;STOM;SURF4;SV2A	2.6009040445901777	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	6.714245517666122	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Cellular Component	cytosol (GO:0005829)	0	4		ANO7;DUOX2;STOM;SURF4	5.1015380264620624	1.0	1.0	1.0
ABCA4_b3b6818b01636509	GO Cellular Component	early endosome membrane (GO:0031901)	0	1		ABCA7	6.714245517666122	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Cellular Component	specific granule membrane (GO:0035579)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Cellular Component	melanosome (GO:0042470)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_b71ec569a3807790	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	Reactome	Ion channel transport (R-HSA-983712)	0	2		ANO4;STOM	-1.0995356735509143	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Biological Process	iodide transport (GO:0015705)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Biological Process	cellular response to peptide (GO:1901653)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Cellular Component	perinuclear region of cytoplasm (GO:0048471)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Cellular Component	sarcomere (GO:0030017)	0	1		ABCC9	4.392317422778761	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Cellular Component	NADPH oxidase complex (GO:0043020)	0	2		DUOX1;DUOX2	3.646162657157894	1.0	1.0	1.0
ABCA4_b71ec569a3807790	Reactome	Stimuli-sensing channels (R-HSA-2672351)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Cellular Component	neuromuscular junction (GO:0031594)	0	1		SV2A	4.392317422778761	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Biological Process	calcium activated phosphatidylcholine scrambling (GO:0061590)	0	1		ANO4	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Biological Process	positive regulation of viral process (GO:0048524)	0	1		STOM	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	0.28950661719498505	1.0	1.0	1.0
ABCA4_bd1702f9010f267b	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	0.28950661719498505	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Cellular Component	membrane (GO:0016020)	0	2		NIPA2;STOM	-1.0995356735509143	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Cellular Component	vesicle (GO:0031982)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b71ec569a3807790	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_b71ec569a3807790	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_b71ec569a3807790	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	Reactome	Stimuli-sensing channels (R-HSA-2672351)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b71ec569a3807790	Reactome	Disease (R-HSA-1643685)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Cellular Component	tertiary granule membrane (GO:0070821)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Molecular Function	sulfonylurea receptor activity (GO:0008281)	0	2		ABCC8;ABCC9	5.812498225333564	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Molecular Function	floppase activity (GO:0140328)	0	1		ABCA2	6.559695742110726	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Cellular Component	chloride channel complex (GO:0034707)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	Reactome	Transport of small molecules (R-HSA-382551)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Cellular Component	plasma membrane (GO:0005886)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Molecular Function	identical protein binding (GO:0042802)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Molecular Function	calcium-activated cation channel activity (GO:0005227)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Molecular Function	voltage-gated chloride channel activity (GO:0005247)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Molecular Function	metal ion binding (GO:0046872)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	Reactome	Disease (R-HSA-1643685)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Biological Process	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Biological Process	glial cell projection elongation (GO:0106091)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Biological Process	protein localization to membrane (GO:0072657)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Molecular Function	signaling receptor binding (GO:0005102)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Biological Process	chloride transport (GO:0006821)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_bc97ca4dac9b29ad	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Molecular Function	chloride channel activity (GO:0005254)	0	3		ANO10;ANO4;ANO7	5.316766389771583	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Molecular Function	protein homodimerization activity (GO:0042803)	0	3		ABCG2;ABCG4;STOM	5.316766389771583	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b7ff9e33e60ebe0e	GO Molecular Function	long-chain fatty acid transmembrane transporter activity (GO:0005324)	0	1		ABCD4	6.559695742110726	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Biological Process	host-mediated activation of viral genome replication (GO:0044829)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_bd0bc2df1581a794	KEGG	BILE SECRETION	0	1		ABCG2	0.7092206036833019	1.0	1.0	1.0
ABCA4_bd0bc2df1581a794	KEGG	PEROXISOME	0	1		ABCD4	0.7092206036833019	1.0	1.0	1.0
ABCA4_bd0bc2df1581a794	KEGG	VITAMIN DIGESTION AND ABSORPTION	0	1		ABCD4	0.7092206036833019	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	Reactome	Transport of small molecules (R-HSA-382551)	0	3		ANO4;NIPA2;STOM	-2.070389327891398	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	GO Biological Process	positive regulation of protein targeting to membrane (GO:0090314)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Cellular Component	plasma membrane (GO:0005886)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Cellular Component	chloride channel complex (GO:0034707)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b6e7f8121244949a	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_b722b75e3cefec8f	KEGG	EFFEROCYTOSIS	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Molecular Function	ATP hydrolysis activity (GO:0016887)	0	1		ABCG4	2.807354922057604	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Biological Process	visual learning (GO:0008542)	0	1		ABCC8	4.392317422778761	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	2.807354922057604	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Biological Process	glycosphingolipid metabolic process (GO:0006687)	0	1		ABCA2	4.392317422778761	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Biological Process	autophagy (GO:0006914)	0	1		NPC1	4.392317422778761	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Biological Process	regulation of lysosomal lumen pH (GO:0035751)	0	1		SPNS1	4.392317422778761	1.0	1.0	1.0
ABCA4_bd9375969f12cf65	GO Biological Process	potassium ion import across plasma membrane (GO:1990573)	0	2		ABCC8;ABCC9	3.646162657157894	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Cellular Component	cytosol (GO:0005829)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Cellular Component	plasma membrane (GO:0005886)	0	4		ABCG4;ANO4;NIPA2;STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Biological Process	regulation of monoatomic ion transmembrane transport (GO:0034765)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	2.807354922057604	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Molecular Function	identical protein binding (GO:0042802)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Cellular Component	perinuclear region of cytoplasm (GO:0048471)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Biological Process	lipid transport (GO:0006869)	0	1		ABCG4	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Biological Process	positive regulation of protein targeting to membrane (GO:0090314)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	2.807354922057604	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Cellular Component	azurophil granule membrane (GO:0035577)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Biological Process	regulation of monoatomic ion transmembrane transport (GO:0034765)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Biological Process	positive regulation of protein targeting to membrane (GO:0090314)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	Reactome	RHOJ GTPase cycle (R-HSA-9013409)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Biological Process	positive regulation of viral process (GO:0048524)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Biological Process	host-mediated activation of viral genome replication (GO:0044829)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Molecular Function	protein homodimerization activity (GO:0042803)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Cellular Component	cytoskeleton (GO:0005856)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	Reactome	Immune System (R-HSA-168256)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b6f3f3b0d32abea2	GO Molecular Function	voltage-gated chloride channel activity (GO:0005247)	1	0	ANO1		0.3625700793847084	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	GO Cellular Component	extracellular exosome (GO:0070062)	0	1		STOM	2.807354922057604	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	Reactome	Ion channel transport (R-HSA-983712)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7d3009f27f6758c	KEGG	EFFEROCYTOSIS	0	1		ANO4	2.807354922057604	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	Reactome	Neutrophil degranulation (R-HSA-6798695)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd907ec91335ccf4	KEGG	YERSINIA INFECTION	0	1		SPNS1	3.1404812235498305	1.0	1.0	1.0
ABCA4_bd907ec91335ccf4	KEGG	T CELL RECEPTOR SIGNALING PATHWAY	0	1		SPNS1	3.1404812235498305	1.0	1.0	1.0
ABCA4_bd907ec91335ccf4	KEGG	COBALAMIN TRANSPORT AND METABOLISM	0	1		ABCD4	3.1404812235498305	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Molecular Function	identical protein binding (GO:0042802)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_bd907ec91335ccf4	KEGG	VITAMIN DIGESTION AND ABSORPTION	0	1		ABCD4	3.1404812235498305	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Cellular Component	perinuclear region of cytoplasm (GO:0048471)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Cellular Component	melanosome (GO:0042470)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Cellular Component	cytoskeleton (GO:0005856)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Cellular Component	mitochondrion (GO:0005739)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Molecular Function	protein homodimerization activity (GO:0042803)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Cellular Component	melanosome (GO:0042470)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	GO Cellular Component	cytoskeleton (GO:0005856)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b70cdbbedf1653ff	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	-1.5849625007211563	1.0	1.0	1.0
ABCA4_b7af520a397a903d	Reactome	Immune System (R-HSA-168256)	0	1		STOM	0.0	1.0	1.0	1.0
ABCA4_b7af520a397a903d	Reactome	RHOA GTPase cycle (R-HSA-8980692)	0	1		STOM	0.0	1.0	1.0	1.0
